timestamp_s,dt_s,pitch_setpoint,pitch_measurement,pitch_command,pitch_control,roll_setpoint,roll_measurement,roll_command,roll_control,yaw_setpoint,yaw_measurement,yaw_command,yaw_control,throttle
0.487,0.001,-0.124,-0.047,1.242,-0.040,0.056,-1.683,0.942,-4.091,-100.800,100.800
0.498,0.001,-0.146,-0.050,0.271,-0.047,0.055,0.826,0.537,-4.085,81.996,100.800
0.500,0.001,-0.129,-0.050,0.271,-0.021,0.055,0.826,0.140,-4.085,81.996,100.800
0.502,0.001,-0.105,-0.051,-0.998,-0.029,0.055,2.713,-0.270,-4.086,100.800,100.800
0.504,0.001,-0.084,-0.051,-0.998,-0.034,0.054,2.713,-0.647,-4.087,100.800,100.800
0.506,0.001,-0.074,-0.051,-0.776,-0.085,0.054,-8.498,-0.932,-4.089,100.800,100.800
0.508,0.001,-0.084,-0.051,-0.776,-0.066,0.054,-8.498,-1.076,-4.091,100.800,100.800
0.517,0.001,-0.069,-0.051,-0.097,-0.019,0.052,9.939,-0.760,-4.097,-42.633,100.800
0.518,0.000,-0.070,-0.051,-0.097,0.020,0.052,9.939,-0.414,-4.098,-42.633,100.800
0.520,0.000,-0.079,-0.051,0.271,0.020,0.052,5.845,-0.006,-4.098,-100.800,100.800
0.522,0.001,-0.103,-0.051,0.271,-0.029,0.052,5.845,0.383,-4.098,-100.800,100.800
0.524,0.001,-0.141,-0.052,1.574,-0.002,0.053,-3.339,0.703,-4.096,-100.800,100.800
0.526,0.001,-0.153,-0.052,1.574,-0.013,0.053,-3.339,0.938,-4.094,-100.800,100.800
0.528,0.001,-0.130,-0.052,-0.244,-0.020,0.053,-2.754,1.072,-4.092,-94.199,100.800
0.539,0.001,-0.132,-0.054,0.082,-0.038,0.054,-2.729,0.706,-4.085,91.447,100.800
0.541,0.001,-0.114,-0.054,0.082,-0.058,0.054,-2.729,0.328,-4.084,91.447,100.800
0.543,0.001,-0.083,-0.054,-1.214,-0.055,0.054,-2.667,-0.077,-4.084,100.800,100.800
0.545,0.001,-0.046,-0.054,-1.214,-0.019,0.054,-2.667,-0.475,-4.085,100.800,100.800
0.547,0.001,0.003,-0.054,-2.152,-0.067,0.054,-1.956,-0.711,-4.086,100.800,100.800
0.549,0.001,0.018,-0.054,-2.152,-0.071,0.053,-1.956,-0.818,-4.088,100.800,100.800
0.563,0.000,-0.011,-0.054,0.348,-0.082,0.052,-2.292,-0.410,-4.094,-75.406,100.800
0.565,0.000,-0.038,-0.054,0.348,-0.086,0.052,-2.292,-0.016,-4.094,-75.406,100.800
0.567,0.001,-0.059,-0.054,1.209,-0.087,0.052,-0.900,0.370,-4.093,-100.800,100.800
0.569,0.001,-0.077,-0.054,1.209,-0.088,0.051,-0.900,0.687,-4.092,-100.800,100.800
0.571,0.001,-0.093,-0.054,0.895,-0.030,0.051,8.532,0.880,-4.090,-100.800,100.800
0.573,0.001,-0.081,-0.055,0.895,-0.033,0.052,8.532,0.932,-4.088,-100.800,100.800
0.584,0.001,-0.082,-0.057,-0.261,-0.035,0.051,-0.746,0.496,-4.083,96.351,100.800
0.586,0.001,-0.058,-0.057,-0.261,-0.018,0.051,-0.746,0.068,-4.083,96.351,100.800
